region,week_end_date,historical_endogeneous,wILI
Region 10,2018-12-29,1.64264,1.64264
Region 1,2019-01-05,3.18242,3.18242
Region 2,2019-01-05,4.67007,4.67007
Region 3,2019-01-05,3.0555,3.0555
Region 4,2019-01-05,3.3557900000000003,3.3557900000000003
Region 5,2019-01-05,2.40224,2.40224
Region 6,2019-01-05,4.91464,4.91464
Region 7,2019-01-05,3.22125,3.22125
Region 8,2019-01-05,4.42326,4.42326
Region 9,2019-01-05,3.3680000000000003,3.3680000000000003
Region 10,2019-01-05,1.6861700000000002,1.6861700000000002
Region 1,2019-01-12,3.42535,3.42535
Region 2,2019-01-12,4.10228,4.10228
Region 3,2019-01-12,2.70743,2.70743
Region 4,2019-01-12,2.6724099999999997,2.6724099999999997
Region 5,2019-01-12,2.20503,2.20503
Region 6,2019-01-12,4.3825,4.3825
Region 7,2019-01-12,2.54642,2.54642
Region 8,2019-01-12,3.8392199999999996,3.8392199999999996
Region 9,2019-01-12,3.2638,3.2638
Region 10,2019-01-12,1.5756,1.5756
Region 1,2019-01-19,3.5547699999999995,3.5547699999999995
Region 2,2019-01-19,4.70337,4.70337
Region 3,2019-01-19,3.0059400000000003,3.0059400000000003
Region 4,2019-01-19,3.0423400000000003,3.0423400000000003
Region 5,2019-01-19,2.26915,2.26915
Region 6,2019-01-19,5.11485,5.11485
Region 7,2019-01-19,3.18698,3.18698
Region 8,2019-01-19,3.6766400000000004,3.6766400000000004
Region 9,2019-01-19,2.93974,2.93974
Region 10,2019-01-19,1.77233,1.77233
Region 1,2019-01-26,3.57481,3.57481
Region 2,2019-01-26,4.92727,4.92727
Region 3,2019-01-26,3.42145,3.42145
Region 4,2019-01-26,4.00237,4.00237
Region 5,2019-01-26,2.3791700000000002,2.3791700000000002
Region 6,2019-01-26,6.47652,6.47652
Region 7,2019-01-26,3.25411,3.25411
Region 8,2019-01-26,3.88763,3.88763
Region 9,2019-01-26,2.9334700000000002,2.9334700000000002
Region 10,2019-01-26,2.18975,2.18975
Region 1,2019-02-02,3.58926,3.58926
Region 2,2019-02-02,4.89391,4.89391
Region 3,2019-02-02,3.6102199999999995,3.6102199999999995
Region 4,2019-02-02,4.82199,4.82199
Region 5,2019-02-02,2.4958400000000003,2.4958400000000003
Region 6,2019-02-02,8.17457,8.17457
Region 7,2019-02-02,4.03294,4.03294
Region 8,2019-02-02,4.57775,4.57775
Region 9,2019-02-02,3.3000199999999995,3.3000199999999995
Region 10,2019-02-02,2.54886,2.54886
Region 1,2019-02-09,3.89612,3.89612
Region 2,2019-02-09,5.07658,5.07658
Region 3,2019-02-09,4.22377,4.22377
Region 4,2019-02-09,5.94921,5.94921
Region 5,2019-02-09,2.30078,2.30078
Region 6,2019-02-09,9.803560000000001,9.803560000000001
Region 7,2019-02-09,4.032019999999999,4.032019999999999
Region 8,2019-02-09,4.96749,4.96749
Region 9,2019-02-09,3.3094699999999997,3.3094699999999997
Region 10,2019-02-09,3.03255,3.03255
Region 1,2019-02-16,3.7116,3.7116
Region 2,2019-02-16,5.24199,5.24199
Region 3,2019-02-16,4.464230000000001,4.464230000000001
Region 4,2019-02-16,5.7358199999999995,5.7358199999999995
Region 5,2019-02-16,2.48425,2.48425
Region 6,2019-02-16,10.0847,10.0847
Region 7,2019-02-16,4.41464,4.41464
Region 8,2019-02-16,5.56349,5.56349
Region 9,2019-02-16,3.67499,3.67499
Region 10,2019-02-16,3.49716,3.49716
Region 1,2019-02-23,3.60201,3.60201
Region 2,2019-02-23,4.89984,4.89984
Region 3,2019-02-23,4.63998,4.63998
Region 4,2019-02-23,5.0903599999999996,5.0903599999999996
Region 5,2019-02-23,2.9127400000000003,2.9127400000000003
Region 6,2019-02-23,9.407210000000001,9.407210000000001
Region 7,2019-02-23,5.26389,5.26389
Region 8,2019-02-23,5.8663099999999995,5.8663099999999995
Region 9,2019-02-23,3.5502599999999997,3.5502599999999997
Region 10,2019-02-23,3.15417,3.15417
Region 1,2019-03-02,3.19202,3.19202
Region 2,2019-03-02,4.23651,4.23651
Region 3,2019-03-02,4.396730000000001,4.396730000000001
Region 4,2019-03-02,4.07313,4.07313
Region 5,2019-03-02,3.0356099999999997,3.0356099999999997
Region 6,2019-03-02,9.18188,9.18188
Region 7,2019-03-02,4.85796,4.85796
Region 8,2019-03-02,5.58335,5.58335
Region 9,2019-03-02,3.67541,3.67541
Region 10,2019-03-02,3.0045599999999997,3.0045599999999997
Region 1,2019-03-09,3.0653099999999998,3.0653099999999998
Region 2,2019-03-09,3.99885,3.99885
Region 3,2019-03-09,4.24765,4.24765
Region 4,2019-03-09,3.7119199999999997,3.7119199999999997
Region 5,2019-03-09,3.3028699999999995,3.3028699999999995
Region 6,2019-03-09,8.24588,8.24588
Region 7,2019-03-09,5.11223,5.11223
Region 8,2019-03-09,5.69172,5.69172
Region 9,2019-03-09,3.5666800000000003,3.5666800000000003
Region 10,2019-03-09,3.52803,3.52803
Region 1,2019-03-16,2.7549,2.7549
Region 2,2019-03-16,3.9954400000000003,3.9954400000000003
Region 3,2019-03-16,4.333469999999999,4.333469999999999
Region 4,2019-03-16,3.3620300000000003,3.3620300000000003
Region 5,2019-03-16,3.56636,3.56636
Region 6,2019-03-16,7.28845,7.28845
Region 7,2019-03-16,5.70521,5.70521
Region 8,2019-03-16,4.99913,4.99913
Region 9,2019-03-16,3.39422,3.39422
Region 10,2019-03-16,4.317159999999999,4.317159999999999
Region 1,2019-03-23,2.7465599999999997,2.7465599999999997
Region 2,2019-03-23,3.8244599999999997,3.8244599999999997
Region 3,2019-03-23,3.57671,3.57671
Region 4,2019-03-23,2.97592,2.97592
Region 5,2019-03-23,3.19464,3.19464
Region 6,2019-03-23,5.49805,5.49805
Region 7,2019-03-23,4.82292,4.82292
Region 8,2019-03-23,3.89435,3.89435
Region 9,2019-03-23,3.4609699999999997,3.4609699999999997
Region 10,2019-03-23,3.75357,3.75357
Region 1,2019-03-30,2.80535,2.80535
Region 2,2019-03-30,3.5873800000000005,3.5873800000000005
Region 3,2019-03-30,3.12954,3.12954
Region 4,2019-03-30,2.44418,2.44418
Region 5,2019-03-30,2.55139,2.55139
Region 6,2019-03-30,4.54206,4.54206
Region 7,2019-03-30,3.76015,3.76015
Region 8,2019-03-30,3.11083,3.11083
Region 9,2019-03-30,2.99011,2.99011
Region 10,2019-03-30,2.41805,2.41805
Region 1,2019-04-06,2.5126,2.5126
Region 2,2019-04-06,3.31345,3.31345
Region 3,2019-04-06,2.4696700000000003,2.4696700000000003
Region 4,2019-04-06,2.27651,2.27651
Region 5,2019-04-06,2.0760400000000003,2.0760400000000003
Region 6,2019-04-06,4.013240000000001,4.013240000000001
Region 7,2019-04-06,2.23979,2.23979
Region 8,2019-04-06,2.98252,2.98252
Region 9,2019-04-06,2.9580599999999997,2.9580599999999997
Region 10,2019-04-06,1.61843,1.61843
Region 1,2019-04-13,2.3285400000000003,2.3285400000000003
Region 2,2019-04-13,3.09478,3.09478
Region 3,2019-04-13,1.96737,1.96737
Region 4,2019-04-13,1.86745,1.86745
Region 5,2019-04-13,1.7513900000000002,1.7513900000000002
Region 6,2019-04-13,3.47919,3.47919
Region 7,2019-04-13,1.85818,1.85818
Region 8,2019-04-13,2.35014,2.35014
Region 9,2019-04-13,2.51064,2.51064
Region 10,2019-04-13,1.04057,1.04057
Region 1,2019-04-20,2.07354,2.07354
Region 2,2019-04-20,2.85128,2.85128
Region 3,2019-04-20,1.51843,1.51843
Region 4,2019-04-20,1.60937,1.60937
Region 5,2019-04-20,1.58427,1.58427
Region 6,2019-04-20,3.0511,3.0511
Region 7,2019-04-20,1.14131,1.14131
Region 8,2019-04-20,2.34954,2.34954
Region 9,2019-04-20,2.30613,2.30613
Region 10,2019-04-20,0.9930680000000001,0.9930680000000001
Region 1,2019-04-27,1.53044,1.53044
Region 2,2019-04-27,2.38567,2.38567
Region 3,2019-04-27,1.2436,1.2436
Region 4,2019-04-27,1.45855,1.45855
Region 5,2019-04-27,1.2779200000000002,1.2779200000000002
Region 6,2019-04-27,2.47303,2.47303
Region 7,2019-04-27,0.992699,0.992699
Region 8,2019-04-27,2.06094,2.06094
Region 9,2019-04-27,2.12093,2.12093
Region 10,2019-04-27,0.879525,0.879525
Region 1,2019-05-04,1.3091,1.3091
Region 2,2019-05-04,2.21648,2.21648
Region 3,2019-05-04,1.08402,1.08402
Region 4,2019-05-04,1.35239,1.35239
Region 5,2019-05-04,1.22917,1.22917
Region 6,2019-05-04,2.2923299999999998,2.2923299999999998
Region 7,2019-05-04,0.8908950000000001,0.8908950000000001
Region 8,2019-05-04,2.16572,2.16572
Region 9,2019-05-04,1.7791299999999999,1.7791299999999999
Region 10,2019-05-04,0.8927639999999999,0.8927639999999999
Region 1,2019-05-11,1.18267,1.18267
Region 2,2019-05-11,2.2273099999999997,2.2273099999999997
Region 3,2019-05-11,1.0267600000000001,1.0267600000000001
Region 4,2019-05-11,1.26419,1.26419
Region 5,2019-05-11,1.08674,1.08674
Region 6,2019-05-11,2.21298,2.21298
Region 7,2019-05-11,0.755468,0.755468
Region 8,2019-05-11,1.9922799999999998,1.9922799999999998
Region 9,2019-05-11,1.8284200000000002,1.8284200000000002
Region 10,2019-05-11,0.8076939999999999,0.8076939999999999
Region 1,2019-05-18,1.19221,1.19221
Region 2,2019-05-18,2.3900200000000003,2.3900200000000003
Region 3,2019-05-18,0.9326129999999999,0.9326129999999999
Region 4,2019-05-18,1.2680200000000001,1.2680200000000001
Region 5,2019-05-18,1.1347399999999999,1.1347399999999999
Region 6,2019-05-18,2.2498400000000003,2.2498400000000003
Region 7,2019-05-18,0.718554,0.718554
Region 8,2019-05-18,1.98367,1.98367
Region 9,2019-05-18,1.75823,1.75823
Region 10,2019-05-18,0.652629,0.652629
Region 1,2019-05-25,0.8783219999999999,0.8783219999999999
Region 2,2019-05-25,2.14608,2.14608
Region 3,2019-05-25,1.01843,1.01843
Region 4,2019-05-25,1.0661399999999999,1.0661399999999999
Region 5,2019-05-25,1.001,1.001
Region 6,2019-05-25,2.47883,2.47883
Region 7,2019-05-25,0.723845,0.723845
Region 8,2019-05-25,1.9439099999999998,1.9439099999999998
Region 9,2019-05-25,1.66842,1.66842
Region 10,2019-05-25,0.6333810000000001,0.6333810000000001
Region 1,2019-06-01,0.9271450000000001,0.9271450000000001
Region 2,2019-06-01,2.09315,2.09315
Region 3,2019-06-01,1.0439100000000001,1.0439100000000001
Region 4,2019-06-01,1.15371,1.15371
Region 5,2019-06-01,1.06924,1.06924
Region 6,2019-06-01,1.9358799999999998,1.9358799999999998
Region 7,2019-06-01,0.5634319999999999,0.5634319999999999
Region 8,2019-06-01,1.9034200000000001,1.9034200000000001
Region 9,2019-06-01,1.7615900000000002,1.7615900000000002
Region 10,2019-06-01,0.825151,0.825151
Region 1,2019-06-08,0.668269,0.668269
Region 2,2019-06-08,1.8003099999999999,1.8003099999999999
Region 3,2019-06-08,0.9164969999999999,0.9164969999999999
Region 4,2019-06-08,0.878735,0.878735
Region 5,2019-06-08,0.9196989999999999,0.9196989999999999
Region 6,2019-06-08,1.92629,1.92629
Region 7,2019-06-08,0.534964,0.534964
Region 8,2019-06-08,1.7541900000000001,1.7541900000000001
Region 9,2019-06-08,1.58531,1.58531
Region 10,2019-06-08,0.5728800000000001,0.5728800000000001
Region 1,2019-06-15,0.544277,0.544277
Region 2,2019-06-15,1.8678,1.8678
Region 3,2019-06-15,0.7578229999999999,0.7578229999999999
Region 4,2019-06-15,0.7836380000000001,0.7836380000000001
Region 5,2019-06-15,0.8138310000000001,0.8138310000000001
Region 6,2019-06-15,1.9284,1.9284
Region 7,2019-06-15,0.395491,0.395491
Region 8,2019-06-15,1.37314,1.37314
Region 9,2019-06-15,1.39549,1.39549
Region 10,2019-06-15,0.43901599999999996,0.43901599999999996
Region 1,2019-06-22,0.5499,0.5499
Region 2,2019-06-22,1.7292599999999998,1.7292599999999998
Region 3,2019-06-22,0.7503340000000001,0.7503340000000001
Region 4,2019-06-22,0.658507,0.658507
Region 5,2019-06-22,0.7159270000000001,0.7159270000000001
Region 6,2019-06-22,1.67062,1.67062
Region 7,2019-06-22,0.34226,0.34226
Region 8,2019-06-22,1.21754,1.21754
Region 9,2019-06-22,1.2377799999999999,1.2377799999999999
Region 10,2019-06-22,0.41849899999999995,0.41849899999999995
Region 1,2019-06-29,0.5344869999999999,0.5344869999999999
Region 2,2019-06-29,1.5655700000000001,1.5655700000000001
Region 3,2019-06-29,0.629509,0.629509
Region 4,2019-06-29,0.6523939999999999,0.6523939999999999
Region 5,2019-06-29,0.74116,0.74116
Region 6,2019-06-29,1.60484,1.60484
Region 7,2019-06-29,0.363781,0.363781
Region 8,2019-06-29,1.13164,1.13164
Region 9,2019-06-29,1.19824,1.19824
Region 10,2019-06-29,0.336081,0.336081
Region 1,2019-07-06,0.48456400000000005,0.48456400000000005
Region 2,2019-07-06,1.4352,1.4352
Region 3,2019-07-06,0.542949,0.542949
Region 4,2019-07-06,0.6335850000000001,0.6335850000000001
Region 5,2019-07-06,0.757679,0.757679
Region 6,2019-07-06,1.51519,1.51519
Region 7,2019-07-06,0.280448,0.280448
Region 8,2019-07-06,1.0087,1.0087
Region 9,2019-07-06,0.963126,0.963126
Region 10,2019-07-06,0.5345810000000001,0.5345810000000001
Region 1,2019-07-13,0.408034,0.408034
Region 2,2019-07-13,1.53967,1.53967
Region 3,2019-07-13,0.5186609999999999,0.5186609999999999
Region 4,2019-07-13,0.603001,0.603001
Region 5,2019-07-13,0.5599729999999999,0.5599729999999999
Region 6,2019-07-13,1.37937,1.37937
Region 7,2019-07-13,0.348708,0.348708
Region 8,2019-07-13,0.871618,0.871618
Region 9,2019-07-13,0.916058,0.916058
Region 10,2019-07-13,0.399316,0.399316
Region 1,2019-07-20,0.448593,0.448593
Region 2,2019-07-20,1.34992,1.34992
Region 3,2019-07-20,0.523784,0.523784
Region 4,2019-07-20,0.56145,0.56145
Region 5,2019-07-20,0.572801,0.572801
Region 6,2019-07-20,1.204,1.204
Region 7,2019-07-20,0.32356799999999997,0.32356799999999997
Region 8,2019-07-20,0.888526,0.888526
Region 9,2019-07-20,0.8803209999999999,0.8803209999999999
Region 10,2019-07-20,0.312323,0.312323
Region 1,2019-07-27,0.345966,0.345966
Region 2,2019-07-27,1.0099,1.0099
Region 3,2019-07-27,0.496675,0.496675
Region 4,2019-07-27,0.602296,0.602296
Region 5,2019-07-27,0.588688,0.588688
Region 6,2019-07-27,1.35089,1.35089
Region 7,2019-07-27,0.305277,0.305277
Region 8,2019-07-27,0.8294940000000001,0.8294940000000001
Region 9,2019-07-27,0.815166,0.815166
Region 10,2019-07-27,0.37249299999999996,0.37249299999999996
Region 1,2019-08-03,0.356161,0.356161
Region 2,2019-08-03,1.30084,1.30084
Region 3,2019-08-03,0.486716,0.486716
Region 4,2019-08-03,0.6096659999999999,0.6096659999999999
Region 5,2019-08-03,0.5557529999999999,0.5557529999999999
Region 6,2019-08-03,1.20033,1.20033
Region 7,2019-08-03,0.291007,0.291007
Region 8,2019-08-03,0.831885,0.831885
Region 9,2019-08-03,0.759383,0.759383
Region 10,2019-08-03,0.29988000000000004,0.29988000000000004
Region 1,2019-08-10,0.404319,0.404319
Region 2,2019-08-10,1.35354,1.35354
Region 3,2019-08-10,0.46138500000000005,0.46138500000000005
Region 4,2019-08-10,0.59727,0.59727
Region 5,2019-08-10,0.557836,0.557836
Region 6,2019-08-10,1.07901,1.07901
Region 7,2019-08-10,0.312979,0.312979
Region 8,2019-08-10,0.848467,0.848467
Region 9,2019-08-10,1.01734,1.01734
Region 10,2019-08-10,0.28967800000000005,0.28967800000000005
Region 1,2019-08-17,0.435879,0.435879
Region 2,2019-08-17,1.24566,1.24566
Region 3,2019-08-17,0.486512,0.486512
Region 4,2019-08-17,0.71023,0.71023
Region 5,2019-08-17,0.552133,0.552133
Region 6,2019-08-17,0.925983,0.925983
Region 7,2019-08-17,0.273889,0.273889
Region 8,2019-08-17,0.906684,0.906684
Region 9,2019-08-17,0.903798,0.903798
Region 10,2019-08-17,0.226204,0.226204
Region 1,2019-08-24,0.529895,0.529895
Region 2,2019-08-24,1.3965100000000001,1.3965100000000001
Region 3,2019-08-24,0.517061,0.517061
Region 4,2019-08-24,0.8947209999999999,0.8947209999999999
Region 5,2019-08-24,0.503687,0.503687
Region 6,2019-08-24,1.28484,1.28484
Region 7,2019-08-24,0.401812,0.401812
Region 8,2019-08-24,1.0505200000000001,1.0505200000000001
Region 9,2019-08-24,0.8782780000000001,0.8782780000000001
Region 10,2019-08-24,0.382112,0.382112
Region 1,2019-08-31,0.500663,0.500663
Region 2,2019-08-31,1.32212,1.32212
Region 3,2019-08-31,0.539185,0.539185
Region 4,2019-08-31,1.04236,1.04236
Region 5,2019-08-31,0.60047,0.60047
Region 6,2019-08-31,1.7793700000000001,1.7793700000000001
Region 7,2019-08-31,0.520838,0.520838
Region 8,2019-08-31,1.37627,1.37627
Region 9,2019-08-31,1.09921,1.09921
Region 10,2019-08-31,0.307925,0.307925
Region 1,2019-09-07,0.809818,0.809818
Region 2,2019-09-07,1.36032,1.36032
Region 3,2019-09-07,0.6395430000000001,0.6395430000000001
Region 4,2019-09-07,1.3044799999999999,1.3044799999999999
Region 5,2019-09-07,0.8056770000000001,0.8056770000000001
Region 6,2019-09-07,1.84024,1.84024
Region 7,2019-09-07,0.629462,0.629462
Region 8,2019-09-07,1.58485,1.58485
Region 9,2019-09-07,1.1733,1.1733
Region 10,2019-09-07,0.365761,0.365761
Region 1,2019-09-14,1.07275,1.07275
Region 2,2019-09-14,1.7115900000000002,1.7115900000000002
Region 3,2019-09-14,0.78208,0.78208
Region 4,2019-09-14,1.22631,1.22631
Region 5,2019-09-14,0.976901,0.976901
Region 6,2019-09-14,1.9718799999999999,1.9718799999999999
Region 7,2019-09-14,0.727508,0.727508
Region 8,2019-09-14,1.6478400000000002,1.6478400000000002
Region 9,2019-09-14,1.16265,1.16265
Region 10,2019-09-14,0.43374799999999997,0.43374799999999997
Region 1,2019-09-21,0.953149,0.953149
Region 2,2019-09-21,1.73812,1.73812
Region 3,2019-09-21,0.878713,0.878713
Region 4,2019-09-21,1.27698,1.27698
Region 5,2019-09-21,1.05817,1.05817
Region 6,2019-09-21,1.81368,1.81368
Region 7,2019-09-21,0.6456689999999999,0.6456689999999999
Region 8,2019-09-21,1.6371,1.6371
Region 9,2019-09-21,1.24399,1.24399
Region 10,2019-09-21,0.325311,0.325311
Region 1,2019-09-28,1.044,1.044
Region 2,2019-09-28,1.8423900000000002,1.8423900000000002
Region 3,2019-09-28,0.981034,0.981034
Region 4,2019-09-28,1.33699,1.33699
Region 5,2019-09-28,1.06951,1.06951
Region 6,2019-09-28,2.01778,2.01778
Region 7,2019-09-28,1.0433,1.0433
Region 8,2019-09-28,1.62821,1.62821
Region 9,2019-09-28,1.24955,1.24955
Region 10,2019-09-28,0.6103149999999999,0.6103149999999999
Region 1,2019-10-05,0.892224,0.892224
Region 2,2019-10-05,2.13358,2.13358
Region 3,2019-10-05,1.16365,1.16365
Region 4,2019-10-05,1.6761099999999998,1.6761099999999998
Region 5,2019-10-05,1.10921,1.10921
Region 6,2019-10-05,2.1823,2.1823
Region 7,2019-10-05,0.795417,0.795417
Region 8,2019-10-05,1.80463,1.80463
Region 9,2019-10-05,1.3226200000000001,1.3226200000000001
Region 10,2019-10-05,0.9653309999999999,0.9653309999999999
Region 1,2019-10-12,1.00194,1.00194
Region 2,2019-10-12,2.0560400000000003,2.0560400000000003
Region 3,2019-10-12,1.28536,1.28536
Region 4,2019-10-12,1.63027,1.63027
Region 5,2019-10-12,1.26685,1.26685
Region 6,2019-10-12,2.54586,2.54586
Region 7,2019-10-12,0.8410620000000001,0.8410620000000001
Region 8,2019-10-12,1.76108,1.76108
Region 9,2019-10-12,1.45731,1.45731
Region 10,2019-10-12,1.1408200000000002,1.1408200000000002
Region 1,2019-10-19,1.10858,1.10858
Region 2,2019-10-19,2.38122,2.38122
Region 3,2019-10-19,1.40386,1.40386
Region 4,2019-10-19,1.8180599999999998,1.8180599999999998
Region 5,2019-10-19,1.2701200000000001,1.2701200000000001
Region 6,2019-10-19,2.65452,2.65452
Region 7,2019-10-19,1.0115399999999999,1.0115399999999999
Region 8,2019-10-19,1.8860700000000001,1.8860700000000001
Region 9,2019-10-19,1.5957,1.5957
Region 10,2019-10-19,1.1863,1.1863
Region 1,2019-10-26,1.08702,1.08702
Region 2,2019-10-26,2.00852,2.00852
Region 3,2019-10-26,1.5576,1.5576
Region 4,2019-10-26,1.9660900000000001,1.9660900000000001
Region 5,2019-10-26,1.36763,1.36763
Region 6,2019-10-26,3.18499,3.18499
Region 7,2019-10-26,1.11924,1.11924
Region 8,2019-10-26,1.97889,1.97889
Region 9,2019-10-26,1.68832,1.68832
Region 10,2019-10-26,1.08054,1.08054
Region 1,2019-11-02,1.13812,1.13812
Region 2,2019-11-02,2.27944,2.27944
Region 3,2019-11-02,1.5272,1.5272
Region 4,2019-11-02,2.29988,2.29988
Region 5,2019-11-02,1.42326,1.42326
Region 6,2019-11-02,3.7290900000000002,3.7290900000000002
Region 7,2019-11-02,1.22561,1.22561
Region 8,2019-11-02,2.03455,2.03455
Region 9,2019-11-02,1.81877,1.81877
Region 10,2019-11-02,1.22242,1.22242
Region 1,2019-11-09,1.29227,1.29227
Region 2,2019-11-09,2.37942,2.37942
Region 3,2019-11-09,1.6936799999999999,1.6936799999999999
Region 4,2019-11-09,2.87142,2.87142
Region 5,2019-11-09,1.47033,1.47033
Region 6,2019-11-09,4.6946,4.6946
Region 7,2019-11-09,1.2161899999999999,1.2161899999999999
Region 8,2019-11-09,2.1253,2.1253
Region 9,2019-11-09,2.26306,2.26306
Region 10,2019-11-09,1.3244200000000002,1.3244200000000002
Region 1,2019-11-16,1.38714,1.38714
Region 2,2019-11-16,2.74556,2.74556
Region 3,2019-11-16,1.8670200000000001,1.8670200000000001
Region 4,2019-11-16,3.13118,3.13118
Region 5,2019-11-16,1.53906,1.53906
Region 6,2019-11-16,5.0121,5.0121
Region 7,2019-11-16,1.6625,1.6625
Region 8,2019-11-16,2.35121,2.35121
Region 9,2019-11-16,2.5722400000000003,2.5722400000000003
Region 10,2019-11-16,1.44765,1.44765
Region 1,2019-11-23,1.49625,1.49625
Region 2,2019-11-23,2.66873,2.66873
Region 3,2019-11-23,2.05799,2.05799
Region 4,2019-11-23,3.3419199999999996,3.3419199999999996
Region 5,2019-11-23,1.62795,1.62795
Region 6,2019-11-23,6.33439,6.33439
Region 7,2019-11-23,1.50983,1.50983
Region 8,2019-11-23,2.56137,2.56137
Region 9,2019-11-23,2.50307,2.50307
Region 10,2019-11-23,2.22542,2.22542
Region 1,2019-11-30,1.79568,1.79568
Region 2,2019-11-30,3.2694799999999997,3.2694799999999997
Region 3,2019-11-30,2.39073,2.39073
Region 4,2019-11-30,4.19914,4.19914
Region 5,2019-11-30,1.9731400000000001,1.9731400000000001
Region 6,2019-11-30,6.9234,6.9234
Region 7,2019-11-30,1.72343,1.72343
Region 8,2019-11-30,3.19706,3.19706
Region 9,2019-11-30,2.8553599999999997,2.8553599999999997
Region 10,2019-11-30,2.76215,2.76215
Region 1,2019-12-07,1.8173599999999999,1.8173599999999999
